Bionomics,ASX,https://www.stockopedia.com/share-prices/bionomics-ASX:BNO/
Biotron,ASX,https://www.stockopedia.com/share-prices/biotron-ASX:BIT/
Bioxyne,ASX,https://www.stockopedia.com/share-prices/bioxyne-ASX:BXN/
Birimian,ASX,https://www.stockopedia.com/share-prices/birimian-ASX:BGS/
Bisalloy Steel,ASX,https://www.stockopedia.com/share-prices/bisalloy-steel-ASX:BIS/
Black Cat Syndicate,ASX,https://www.stockopedia.com/share-prices/black-cat-syndicate-ASX:BC8/
Black Mountain Resources,ASX,https://www.stockopedia.com/share-prices/black-mountain-resources-ASX:BMZ/
Black Rock Mining,ASX,https://www.stockopedia.com/share-prices/black-rock-mining-ASX:BKT/
Black Star Petroleum,ASX,https://www.stockopedia.com/share-prices/black-star-petroleum-ASX:BSP/
BlackEarth Minerals NL,ASX,https://www.stockopedia.com/share-prices/blackearth-minerals-nl-ASX:BEM/
BlackWall Property Trust,ASX,https://www.stockopedia.com/share-prices/blackwall-property-trust-ASX:BWR/
Blackham Resources,ASX,https://www.stockopedia.com/share-prices/blackham-resources-ASX:BLKRA/
Blackham Resources,ASX,https://www.stockopedia.com/share-prices/blackham-resources-ASX:BLK/
Blackmores,ASX,https://www.stockopedia.com/share-prices/blackmores-ASX:BKL/
Blackstone Minerals,ASX,https://www.stockopedia.com/share-prices/blackstone-minerals-ASX:BSX/
Blackwall,ASX,https://www.stockopedia.com/share-prices/blackwall-ASX:BWF/
Blaze International,ASX,https://www.stockopedia.com/share-prices/blaze-international-ASX:BLZ/
Bligh Resources,ASX,https://www.stockopedia.com/share-prices/bligh-resources-ASX:BGH/
Blina Minerals NL,ASX,https://www.stockopedia.com/share-prices/blina-minerals-nl-ASX:BDI/
BluGlass,ASX,https://www.stockopedia.com/share-prices/bluglass-ASX:BLG/
Blue Energy,ASX,https://www.stockopedia.com/share-prices/blue-energy-ASX:BUL/
Blue Sky Alternative Investments,ASX,https://www.stockopedia.com/share-prices/blue-sky-alternative-investments-ASX:BLA/
Blue Sky Alternatives Access Fund,ASX,https://www.stockopedia.com/share-prices/blue-sky-alternatives-access-fund-ASX:BAF/
BlueScope Steel,ASX,https://www.stockopedia.com/share-prices/bluescope-steel-ASX:BSL/
Bluechiip,ASX,https://www.stockopedia.com/share-prices/bluechiip-ASX:BCT/
Boadicea Resources,ASX,https://www.stockopedia.com/share-prices/boadicea-resources-ASX:BOA/
Boart Longyear,ASX,https://www.stockopedia.com/share-prices/boart-longyear-ASX:BLY/
Bojun Agriculture Holdings,ASX,https://www.stockopedia.com/share-prices/bojun-agriculture-holdings-ASX:BAH/
Boom Logistics,ASX,https://www.stockopedia.com/share-prices/boom-logistics-ASX:BOL/
Boral,ASX,https://www.stockopedia.com/share-prices/boral-ASX:BLD/
Boss Resources,ASX,https://www.stockopedia.com/share-prices/boss-resources-ASX:BOE/
Botanix Pharmaceuticals,ASX,https://www.stockopedia.com/share-prices/botanix-pharmaceuticals-ASX:BOT/
Bougainville Copper,ASX,https://www.stockopedia.com/share-prices/bougainville-copper-ASX:BOC/
Bounty Oil and Gas NL,ASX,https://www.stockopedia.com/share-prices/bounty-oil-and-gas-nl-ASX:BUY/
Bowen Coking Coal,ASX,https://www.stockopedia.com/share-prices/bowen-coking-coal-ASX:BCB/
Boyuan Holdings,ASX,https://www.stockopedia.com/share-prices/boyuan-holdings-ASX:BHL/
Brain Resource,ASX,https://www.stockopedia.com/share-prices/brain-resource-ASX:BRC/
Brainchip Holdings,ASX,https://www.stockopedia.com/share-prices/brainchip-holdings-ASX:BRN/
Brambles,ASX,https://www.stockopedia.com/share-prices/brambles-ASX:BXB/
Bravura Solutions,ASX,https://www.stockopedia.com/share-prices/bravura-solutions-ASX:BVS/
Breaker Resources NL,ASX,https://www.stockopedia.com/share-prices/breaker-resources-nl-ASX:BRB/
Breville,ASX,https://www.stockopedia.com/share-prices/breville-ASX:BRG/
Brickworks,ASX,https://www.stockopedia.com/share-prices/brickworks-ASX:BKW/
Brisbane Broncos,ASX,https://www.stockopedia.com/share-prices/brisbane-broncos-ASX:BBL/
Broken Hill Prospecting,ASX,https://www.stockopedia.com/share-prices/broken-hill-prospecting-ASX:BPL/
Broo,ASX,https://www.stockopedia.com/share-prices/broo-ASX:BEE/
Brookside Energy,ASX,https://www.stockopedia.com/share-prices/brookside-energy-ASX:BRK/
Bryah Resources,ASX,https://www.stockopedia.com/share-prices/bryah-resources-ASX:BYH/
Bubs Australia,ASX,https://www.stockopedia.com/share-prices/bubs-australia-ASX:BUB/
Buddy Platform,ASX,https://www.stockopedia.com/share-prices/buddy-platform-ASX:BUD/
Buderim,ASX,https://www.stockopedia.com/share-prices/buderim-ASX:BUG/
BuildingIQ Inc,ASX,https://www.stockopedia.com/share-prices/buildingiq-inc-ASX:BIQ/
Bulletin Resources,ASX,https://www.stockopedia.com/share-prices/bulletin-resources-ASX:BNR/
Bulletproof,ASX,https://www.stockopedia.com/share-prices/bulletproof-ASX:BPF/
Buru Energy,ASX,https://www.stockopedia.com/share-prices/buru-energy-ASX:BRU/
Buxton Resources,ASX,https://www.stockopedia.com/share-prices/buxton-resources-ASX:BUX/
Buymyplace.Com.au,ASX,https://www.stockopedia.com/share-prices/buymyplacecomau-ASX:BMP/
Byron Energy,ASX,https://www.stockopedia.com/share-prices/byron-energy-ASX:BYE/
CAQ Holdings,ASX,https://www.stockopedia.com/share-prices/caq-holdings-ASX:CAQ/
CBG Capital,ASX,https://www.stockopedia.com/share-prices/cbg-capital-ASX:CBC/
CCP Technologies,ASX,https://www.stockopedia.com/share-prices/ccp-technologies-ASX:CT1/
CI Resources,ASX,https://www.stockopedia.com/share-prices/ci-resources-ASX:CII/
CIMIC,ASX,https://www.stockopedia.com/share-prices/cimic-ASX:CIM/
CMI,ASX,https://www.stockopedia.com/share-prices/cmi-ASX:CMI/
CML,ASX,https://www.stockopedia.com/share-prices/cml-ASX:CGR/
CPT Global,ASX,https://www.stockopedia.com/share-prices/cpt-global-ASX:CGO/
CSG,ASX,https://www.stockopedia.com/share-prices/csg-ASX:CSV/
CSL,ASX,https://www.stockopedia.com/share-prices/csl-ASX:CSL/
CSR,ASX,https://www.stockopedia.com/share-prices/csr-ASX:CSR/
CTI Logistics,ASX,https://www.stockopedia.com/share-prices/cti-logistics-ASX:CLX/
CV Check,ASX,https://www.stockopedia.com/share-prices/cv-check-ASX:CV1/
CVC,ASX,https://www.stockopedia.com/share-prices/cvc-ASX:CVC/
CYBG,ASX,https://www.stockopedia.com/share-prices/cybg-ASX:CYB/
Cabcharge Australia,ASX,https://www.stockopedia.com/share-prices/cabcharge-australia-ASX:CAB/
Cadence Capital,ASX,https://www.stockopedia.com/share-prices/cadence-capital-ASX:CDM/
Caeneus Minerals,ASX,https://www.stockopedia.com/share-prices/caeneus-minerals-ASX:CAD/
Calidus Resources,ASX,https://www.stockopedia.com/share-prices/calidus-resources-ASX:CAI/
Calima Energy,ASX,https://www.stockopedia.com/share-prices/calima-energy-ASX:CE1/
Caltex Australia,ASX,https://www.stockopedia.com/share-prices/caltex-australia-ASX:CTX/
Cann,ASX,https://www.stockopedia.com/share-prices/cann-ASX:CAN/
CannPal Animal Therapeutics,ASX,https://www.stockopedia.com/share-prices/cannpal-animal-therapeutics-ASX:CP1/
Cannindah Resources,ASX,https://www.stockopedia.com/share-prices/cannindah-resources-ASX:CAE/
Canyon Resources,ASX,https://www.stockopedia.com/share-prices/canyon-resources-ASX:CAY/
Cape Lambert Resources,ASX,https://www.stockopedia.com/share-prices/cape-lambert-resources-ASX:CFE/
Cape Range,ASX,https://www.stockopedia.com/share-prices/cape-range-ASX:CAG/
Capilano Honey,ASX,https://www.stockopedia.com/share-prices/capilano-honey-ASX:CZZ/
Capitol Health,ASX,https://www.stockopedia.com/share-prices/capitol-health-ASX:CAJ/
Capral,ASX,https://www.stockopedia.com/share-prices/capral-ASX:CAA/
Capricorn Metals,ASX,https://www.stockopedia.com/share-prices/capricorn-metals-ASX:CMM/
Caravel Minerals,ASX,https://www.stockopedia.com/share-prices/caravel-minerals-ASX:CVV/
Carawine Resources,ASX,https://www.stockopedia.com/share-prices/carawine-resources-ASX:CWX/
Carbine Resources,ASX,https://www.stockopedia.com/share-prices/carbine-resources-ASX:CRB/
Carbon Energy,ASX,https://www.stockopedia.com/share-prices/carbon-energy-ASX:CNX/
Carbon Minerals,ASX,https://www.stockopedia.com/share-prices/carbon-minerals-ASX:CRM/
Carbonxt,ASX,https://www.stockopedia.com/share-prices/carbonxt-ASX:CG1/
Cardinal Resources,ASX,https://www.stockopedia.com/share-prices/cardinal-resources-ASX:CDV/
Cardno,ASX,https://www.stockopedia.com/share-prices/cardno-ASX:CDD/
Carindale Property Trust,ASX,https://www.stockopedia.com/share-prices/carindale-property-trust-ASX:CDP/
Carlton Investments,ASX,https://www.stockopedia.com/share-prices/carlton-investments-ASX:CIN/
Carnarvon Petroleum,ASX,https://www.stockopedia.com/share-prices/carnarvon-petroleum-ASX:CVN/
Carnavale Resources,ASX,https://www.stockopedia.com/share-prices/carnavale-resources-ASX:CAV/
Carnegie Clean Energy,ASX,https://www.stockopedia.com/share-prices/carnegie-clean-energy-ASX:CCE/
Carpentaria Resources,ASX,https://www.stockopedia.com/share-prices/carpentaria-resources-ASX:CAP/
Carsales.Com,ASX,https://www.stockopedia.com/share-prices/carsalescom-ASX:CAR/
Cash Converters International,ASX,https://www.stockopedia.com/share-prices/cash-converters-international-ASX:CCV/
Cassini Resources,ASX,https://www.stockopedia.com/share-prices/cassini-resources-ASX:CZI/
Cassius Mining,ASX,https://www.stockopedia.com/share-prices/cassius-mining-ASX:CMD/
Castillo Copper,ASX,https://www.stockopedia.com/share-prices/castillo-copper-ASX:CCZ/
Castle Minerals,ASX,https://www.stockopedia.com/share-prices/castle-minerals-ASX:CDT/
Catalyst Metals,ASX,https://www.stockopedia.com/share-prices/catalyst-metals-ASX:CYL/
Catapult International,ASX,https://www.stockopedia.com/share-prices/catapult-international-ASX:CAT/
Cauldron Energy,ASX,https://www.stockopedia.com/share-prices/cauldron-energy-ASX:CXU/
Cazaly Resources,ASX,https://www.stockopedia.com/share-prices/cazaly-resources-ASX:CAZ/
Cedar Woods Properties,ASX,https://www.stockopedia.com/share-prices/cedar-woods-properties-ASX:CWP/
Cellmid,ASX,https://www.stockopedia.com/share-prices/cellmid-ASX:CDY/
Cellnet,ASX,https://www.stockopedia.com/share-prices/cellnet-ASX:CLT/
Celsius Resources,ASX,https://www.stockopedia.com/share-prices/celsius-resources-ASX:CLA/
Centaurus Metals,ASX,https://www.stockopedia.com/share-prices/centaurus-metals-ASX:CTM/
Centennial Mining,ASX,https://www.stockopedia.com/share-prices/centennial-mining-ASX:CTL/
Central Petroleum,ASX,https://www.stockopedia.com/share-prices/central-petroleum-ASX:CTP/
Centrepoint Alliance,ASX,https://www.stockopedia.com/share-prices/centrepoint-alliance-ASX:CAF/
Centrex Metals,ASX,https://www.stockopedia.com/share-prices/centrex-metals-ASX:CXM/
Centuria Capital,ASX,https://www.stockopedia.com/share-prices/centuria-capital-ASX:CNI/
Centuria Industrial Reit,ASX,https://www.stockopedia.com/share-prices/centuria-industrial-reit-ASX:CIP/
Centuria Metropolitan REIT,ASX,https://www.stockopedia.com/share-prices/centuria-metropolitan-reit-ASX:CMA/
Century Australia Investments,ASX,https://www.stockopedia.com/share-prices/century-australia-investments-ASX:CYA/
Cervantes,ASX,https://www.stockopedia.com/share-prices/cervantes-ASX:CVS/
Cfoam,ASX,https://www.stockopedia.com/share-prices/cfoam-ASX:CFO/
Chalice Gold Mines,ASX,https://www.stockopedia.com/share-prices/chalice-gold-mines-ASX:CHN/
Challenger Energy,ASX,https://www.stockopedia.com/share-prices/challenger-energy-ASX:CEL/
Challenger,ASX,https://www.stockopedia.com/share-prices/challenger-ASX:CGF/
Chalmers,ASX,https://www.stockopedia.com/share-prices/chalmers-ASX:CHR/
Champion Iron,ASX,https://www.stockopedia.com/share-prices/champion-iron-ASX:CIA/
Change Financial,ASX,https://www.stockopedia.com/share-prices/change-financial-ASX:CCA/
Chant West Holdings,ASX,https://www.stockopedia.com/share-prices/chant-west-holdings-ASX:CWL/
Chapmans,ASX,https://www.stockopedia.com/share-prices/chapmans-ASX:CHP/
Charter Hall,ASX,https://www.stockopedia.com/share-prices/charter-hall-ASX:CHC/
Charter Hall Long WALE REIT,ASX,https://www.stockopedia.com/share-prices/charter-hall-long-wale-reit-ASX:CLW/
Charter Hall Retail REIT,ASX,https://www.stockopedia.com/share-prices/charter-hall-retail-reit-ASX:CQR/
Charter Pacific,ASX,https://www.stockopedia.com/share-prices/charter-pacific-ASX:CHF/
Chesser Resources,ASX,https://www.stockopedia.com/share-prices/chesser-resources-ASX:CHZ/
China Magnesium,ASX,https://www.stockopedia.com/share-prices/china-magnesium-ASX:CMC/
Chongherr Investments,ASX,https://www.stockopedia.com/share-prices/chongherr-investments-ASX:CDH/
Chorus,ASX,https://www.stockopedia.com/share-prices/chorus-ASX:CNU/
Circle International Holdings,NSX,https://www.stockopedia.com/share-prices/circle-international-holdings-ASX:CCH/
Cirralto,ASX,https://www.stockopedia.com/share-prices/cirralto-ASX:CRO/
Cirrus Networks Holdings,ASX,https://www.stockopedia.com/share-prices/cirrus-networks-holdings-ASX:CNW/
Citadel,ASX,https://www.stockopedia.com/share-prices/citadel-ASX:CGL/
Citigold,ASX,https://www.stockopedia.com/share-prices/citigold-ASX:CTO/
Clancy Exploration,ASX,https://www.stockopedia.com/share-prices/clancy-exploration-ASX:CLY/
Clarius,ASX,https://www.stockopedia.com/share-prices/clarius-ASX:CND/
Class,ASX,https://www.stockopedia.com/share-prices/class-ASX:CL1/
Classic Minerals,ASX,https://www.stockopedia.com/share-prices/classic-minerals-ASX:CLZ/
Clean Seas Seafood,ASX,https://www.stockopedia.com/share-prices/clean-seas-seafood-ASX:CSS/
Clean TeQ Holdings,ASX,https://www.stockopedia.com/share-prices/clean-teq-holdings-ASX:CLQ/
Cleanaway Waste Management,ASX,https://www.stockopedia.com/share-prices/cleanaway-waste-management-ASX:CWY/
Clearview Wealth,ASX,https://www.stockopedia.com/share-prices/clearview-wealth-ASX:CVW/
Clime Capital,ASX,https://www.stockopedia.com/share-prices/clime-capital-ASX:CAM/
Clime Investment Management,ASX,https://www.stockopedia.com/share-prices/clime-investment-management-ASX:CIW/
Clinuvel Pharmaceuticals,ASX,https://www.stockopedia.com/share-prices/clinuvel-pharmaceuticals-ASX:CUV/
Clover,ASX,https://www.stockopedia.com/share-prices/clover-ASX:CLV/
CoAssets,NSX,https://www.stockopedia.com/share-prices/coassets-ASX:CAX/
CoAssets,ASX,https://www.stockopedia.com/share-prices/coassets-ASX:CA8/
Cobalt Blue Holdings,ASX,https://www.stockopedia.com/share-prices/cobalt-blue-holdings-ASX:COB/
Coca-Cola Amatil,ASX,https://www.stockopedia.com/share-prices/coca-cola-amatil-ASX:CCL/
Cochlear,ASX,https://www.stockopedia.com/share-prices/cochlear-ASX:COH/
Codan,ASX,https://www.stockopedia.com/share-prices/codan-ASX:CDA/
CogState,ASX,https://www.stockopedia.com/share-prices/cogstate-ASX:CGS/
Cohiba Minerals,ASX,https://www.stockopedia.com/share-prices/cohiba-minerals-ASX:CHK/
Cokal,ASX,https://www.stockopedia.com/share-prices/cokal-ASX:CKA/
Collaborate,ASX,https://www.stockopedia.com/share-prices/collaborate-ASX:CL8/
Collection House,ASX,https://www.stockopedia.com/share-prices/collection-house-ASX:CLH/
Collerina Cobalt,ASX,https://www.stockopedia.com/share-prices/collerina-cobalt-ASX:CLL/
Collins Foods,ASX,https://www.stockopedia.com/share-prices/collins-foods-ASX:CKF/
ComOps,ASX,https://www.stockopedia.com/share-prices/comops-ASX:COM/
Comet Resources,ASX,https://www.stockopedia.com/share-prices/comet-resources-ASX:CRL/
Comet Ridge,ASX,https://www.stockopedia.com/share-prices/comet-ridge-ASX:COI/
Commonwealth Bank of Australia,ASX,https://www.stockopedia.com/share-prices/commonwealth-bank-of-australia-ASX:CBA/
CommsChoice,ASX,https://www.stockopedia.com/share-prices/commschoice-ASX:CCG/
Compumedics,ASX,https://www.stockopedia.com/share-prices/compumedics-ASX:CMP/
Computershare,ASX,https://www.stockopedia.com/share-prices/computershare-ASX:CPU/
Concentrated Leaders Fund,ASX,https://www.stockopedia.com/share-prices/concentrated-leaders-fund-ASX:CLF/
Conico,ASX,https://www.stockopedia.com/share-prices/conico-ASX:CNJ/
Connected IO,ASX,https://www.stockopedia.com/share-prices/connected-io-ASX:CIO/
Connexion Media,ASX,https://www.stockopedia.com/share-prices/connexion-media-ASX:CXZ/
Consolidated Operations,ASX,https://www.stockopedia.com/share-prices/consolidated-operations-ASX:COG/
Consolidated Zinc,ASX,https://www.stockopedia.com/share-prices/consolidated-zinc-ASX:CZL/
Contact Energy,ASX,https://www.stockopedia.com/share-prices/contact-energy-ASX:CEN/
Contango Asset Management,ASX,https://www.stockopedia.com/share-prices/contango-asset-management-ASX:CGA/
Contango Global Growth,ASX,https://www.stockopedia.com/share-prices/contango-global-growth-ASX:CQG/
Contango Income Generator,ASX,https://www.stockopedia.com/share-prices/contango-income-generator-ASX:CIE/
Contrarian Value Fund,ASX,https://www.stockopedia.com/share-prices/contrarian-value-fund-ASX:CVF/
Cooper Energy,ASX,https://www.stockopedia.com/share-prices/cooper-energy-ASX:COE/
Copper Strike,ASX,https://www.stockopedia.com/share-prices/copper-strike-ASX:CSE/
Coppermoly,ASX,https://www.stockopedia.com/share-prices/coppermoly-ASX:COY/
Corazon Mining,ASX,https://www.stockopedia.com/share-prices/corazon-mining-ASX:CZN/
Core Exploration,ASX,https://www.stockopedia.com/share-prices/core-exploration-ASX:CXO/
Corizon,ASX,https://www.stockopedia.com/share-prices/corizon-ASX:CIZ/
Corporate Travel Management,ASX,https://www.stockopedia.com/share-prices/corporate-travel-management-ASX:CTDRB/
Corporate Travel Management,ASX,https://www.stockopedia.com/share-prices/corporate-travel-management-ASX:CTD/
Corum,ASX,https://www.stockopedia.com/share-prices/corum-ASX:COO/
Costa,ASX,https://www.stockopedia.com/share-prices/costa-ASX:CGC/
Cougar Metals NL,ASX,https://www.stockopedia.com/share-prices/cougar-metals-nl-ASX:CGM/
Countplus,ASX,https://www.stockopedia.com/share-prices/countplus-ASX:CUP/
County International,ASX,https://www.stockopedia.com/share-prices/county-international-ASX:CCJ/
Covata,ASX,https://www.stockopedia.com/share-prices/covata-ASX:CVT/
Coventry,ASX,https://www.stockopedia.com/share-prices/coventry-ASX:CYG/
Coziron Resources,ASX,https://www.stockopedia.com/share-prices/coziron-resources-ASX:CZR/
Cradle Resources,ASX,https://www.stockopedia.com/share-prices/cradle-resources-ASX:CXX/
Crater Gold Mining,ASX,https://www.stockopedia.com/share-prices/crater-gold-mining-ASX:CGN/
Credible Labs Inc,ASX,https://www.stockopedia.com/share-prices/credible-labs-inc-ASX:CRD/
Credit,ASX,https://www.stockopedia.com/share-prices/credit-ASX:CCP/
Creso Pharma,ASX,https://www.stockopedia.com/share-prices/creso-pharma-ASX:CPH/
Cromwell Property,ASX,https://www.stockopedia.com/share-prices/cromwell-property-ASX:CMW/
CropLogic,ASX,https://www.stockopedia.com/share-prices/croplogic-ASX:CLI/
Crossland Strategic Metals,ASX,https://www.stockopedia.com/share-prices/crossland-strategic-metals-ASX:CUX/
Crowd Mobile,ASX,https://www.stockopedia.com/share-prices/crowd-mobile-ASX:CM8/
Crowdspark,ASX,https://www.stockopedia.com/share-prices/crowdspark-ASX:CSK/
Crown Resorts,ASX,https://www.stockopedia.com/share-prices/crown-resorts-ASX:CWN/
Crusader Resources,ASX,https://www.stockopedia.com/share-prices/crusader-resources-ASX:CAS/
Cryosite,ASX,https://www.stockopedia.com/share-prices/cryosite-ASX:CTE/
CuDECO,ASX,https://www.stockopedia.com/share-prices/cudeco-ASX:CDU/
Cue Energy Resources,ASX,https://www.stockopedia.com/share-prices/cue-energy-resources-ASX:CUE/
Cullen Resources,ASX,https://www.stockopedia.com/share-prices/cullen-resources-ASX:CUL/
Cycliq,ASX,https://www.stockopedia.com/share-prices/cycliq-ASX:CYQ/
Cyclopharm,ASX,https://www.stockopedia.com/share-prices/cyclopharm-ASX:CYC/
Cygnus Gold,ASX,https://www.stockopedia.com/share-prices/cygnus-gold-ASX:CY5/
Cynata Therapeutics,ASX,https://www.stockopedia.com/share-prices/cynata-therapeutics-ASX:CYP/
DGO Gold,ASX,https://www.stockopedia.com/share-prices/dgo-gold-ASX:DGO/
DGR Global,ASX,https://www.stockopedia.com/share-prices/dgr-global-ASX:DGR/
DTI,ASX,https://www.stockopedia.com/share-prices/dti-ASX:DTI/
DWS,ASX,https://www.stockopedia.com/share-prices/dws-ASX:DWS/
Dacian Gold,ASX,https://www.stockopedia.com/share-prices/dacian-gold-ASX:DCN/
Dampier Gold,ASX,https://www.stockopedia.com/share-prices/dampier-gold-ASX:DAU/
Danakali,ASX,https://www.stockopedia.com/share-prices/danakali-ASX:DNK/
Dark Horse Resources,ASX,https://www.stockopedia.com/share-prices/dark-horse-resources-ASX:DHR/
Dart Mining NL,ASX,https://www.stockopedia.com/share-prices/dart-mining-nl-ASX:DTM/
Data Exchange Network,ASX,https://www.stockopedia.com/share-prices/data-exchange-network-ASX:DXN/
Data#3,ASX,https://www.stockopedia.com/share-prices/data3-ASX:DTL/
DataDot Technology,ASX,https://www.stockopedia.com/share-prices/datadot-technology-ASX:DDT/
Dateline Resources,ASX,https://www.stockopedia.com/share-prices/dateline-resources-ASX:DTR/
Davenport Resources,ASX,https://www.stockopedia.com/share-prices/davenport-resources-ASX:DAV/
Dawine,ASX,https://www.stockopedia.com/share-prices/dawine-ASX:DW8/
De Grey Mining,ASX,https://www.stockopedia.com/share-prices/de-grey-mining-ASX:DEG/
De.mem,ASX,https://www.stockopedia.com/share-prices/demem-ASX:DEM/
Decimal Software,ASX,https://www.stockopedia.com/share-prices/decimal-software-ASX:DSX/
Decmil,ASX,https://www.stockopedia.com/share-prices/decmil-ASX:DCG/
Deep Yellow,ASX,https://www.stockopedia.com/share-prices/deep-yellow-ASX:DYL/
Delecta,ASX,https://www.stockopedia.com/share-prices/delecta-ASX:DLC/
Dempsey Minerals,ASX,https://www.stockopedia.com/share-prices/dempsey-minerals-ASX:DMI/
Department 13 International,ASX,https://www.stockopedia.com/share-prices/department-13-international-ASX:D13/
Desane,ASX,https://www.stockopedia.com/share-prices/desane-ASX:DGH/
DevEx Resources,ASX,https://www.stockopedia.com/share-prices/devex-resources-ASX:DEV/
Devine,ASX,https://www.stockopedia.com/share-prices/devine-ASX:DVN/
Dexus,ASX,https://www.stockopedia.com/share-prices/dexus-ASX:DXS/
Diatreme Resources,ASX,https://www.stockopedia.com/share-prices/diatreme-resources-ASX:DRX/
Dick Smith Holdings,ASX,https://www.stockopedia.com/share-prices/dick-smith-holdings-ASX:DSH/
Dicker Data,ASX,https://www.stockopedia.com/share-prices/dicker-data-ASX:DDR/
Digimatic,ASX,https://www.stockopedia.com/share-prices/digimatic-ASX:DMC/
Digitalx,ASX,https://www.stockopedia.com/share-prices/digitalx-ASX:DCC/
Dimerix,ASX,https://www.stockopedia.com/share-prices/dimerix-ASX:DXB/
Diploma,ASX,https://www.stockopedia.com/share-prices/diploma-ASX:DGX/
Discovery Africa,ASX,https://www.stockopedia.com/share-prices/discovery-africa-ASX:DAF/
Diversified United Investment,ASX,https://www.stockopedia.com/share-prices/diversified-united-investment-ASX:DUI/
Djerriwarrh Investments,ASX,https://www.stockopedia.com/share-prices/djerriwarrh-investments-ASX:DJW/
Domacom Australia,ASX,https://www.stockopedia.com/share-prices/domacom-australia-ASX:DCL/
Domain Holdings Australia,ASX,https://www.stockopedia.com/share-prices/domain-holdings-australia-ASX:DHG/
Dome Gold Mines,ASX,https://www.stockopedia.com/share-prices/dome-gold-mines-ASX:DME/
Domino's Pizza Enterprises,ASX,https://www.stockopedia.com/share-prices/dominos-pizza-enterprises-ASX:DMP/
Donaco International,ASX,https://www.stockopedia.com/share-prices/donaco-international-ASX:DNA/
Dongfang Modern Agriculture Holding,ASX,https://www.stockopedia.com/share-prices/dongfang-modern-agriculture-holding-ASX:DFM/
Doray Minerals,ASX,https://www.stockopedia.com/share-prices/doray-minerals-ASX:DRM/
dorsaVi,ASX,https://www.stockopedia.com/share-prices/dorsavi-ASX:DVL/
Dotz Nano,ASX,https://www.stockopedia.com/share-prices/dotz-nano-ASX:DTZ/
Downer EDI,ASX,https://www.stockopedia.com/share-prices/downer-edi-ASX:DOW/
Dragon Mining,ASX,https://www.stockopedia.com/share-prices/dragon-mining-ASX:DRA/
Dragon Mountain Gold,ASX,https://www.stockopedia.com/share-prices/dragon-mountain-gold-ASX:DMG/
Dragontail Systems,ASX,https://www.stockopedia.com/share-prices/dragontail-systems-ASX:DTS/
Draig Resources,ASX,https://www.stockopedia.com/share-prices/draig-resources-ASX:DRG/
Drake Resources,ASX,https://www.stockopedia.com/share-prices/drake-resources-ASX:DRK/
Dreamscape Networks,ASX,https://www.stockopedia.com/share-prices/dreamscape-networks-ASX:DN8/
DroneShield,ASX,https://www.stockopedia.com/share-prices/droneshield-ASX:DRO/
Dropsuite,ASX,https://www.stockopedia.com/share-prices/dropsuite-ASX:DSE/
Dubber,ASX,https://www.stockopedia.com/share-prices/dubber-ASX:DUB/
Duketon Mining,ASX,https://www.stockopedia.com/share-prices/duketon-mining-ASX:DKM/
DuluxGroup,ASX,https://www.stockopedia.com/share-prices/duluxgroup-ASX:DLX/
Duxton Broadacre Farms,ASX,https://www.stockopedia.com/share-prices/duxton-broadacre-farms-ASX:DBF/
Duxton Water,ASX,https://www.stockopedia.com/share-prices/duxton-water-ASX:D2O/
E Business Systems,NSX,https://www.stockopedia.com/share-prices/e-business-systems-ASX:EBS/
E2 Metals,ASX,https://www.stockopedia.com/share-prices/e2-metals-ASX:E2M/
eCargo Holdings,ASX,https://www.stockopedia.com/share-prices/ecargo-holdings-ASX:ECG/
EHR Resources,ASX,https://www.stockopedia.com/share-prices/ehr-resources-ASX:EHX/
ELMO Software,ASX,https://www.stockopedia.com/share-prices/elmo-software-ASX:ELO/
EML Payments,ASX,https://www.stockopedia.com/share-prices/eml-payments-ASX:EML/
EQT Holdings,ASX,https://www.stockopedia.com/share-prices/eqt-holdings-ASX:EQT/
ERM Power,ASX,https://www.stockopedia.com/share-prices/erm-power-ASX:EPW/
EVZ,ASX,https://www.stockopedia.com/share-prices/evz-ASX:EVZ/
Eagle Health Holdings,ASX,https://www.stockopedia.com/share-prices/eagle-health-holdings-ASX:EHH/
Eagle Mountain Mining,ASX,https://www.stockopedia.com/share-prices/eagle-mountain-mining-ASX:EM2/
East Energy Resources,ASX,https://www.stockopedia.com/share-prices/east-energy-resources-ASX:EER/
Eastern Goldfields,ASX,https://www.stockopedia.com/share-prices/eastern-goldfields-ASX:EGS/
Eastern Iron,ASX,https://www.stockopedia.com/share-prices/eastern-iron-ASX:EFE/
Easton Investments,ASX,https://www.stockopedia.com/share-prices/easton-investments-ASX:EAS/
Echo Resources,ASX,https://www.stockopedia.com/share-prices/echo-resources-ASX:EAR/
Eclipse Metals,ASX,https://www.stockopedia.com/share-prices/eclipse-metals-ASX:EPM/
Eclipx,ASX,https://www.stockopedia.com/share-prices/eclipx-ASX:ECX/
Eden Innovations,ASX,https://www.stockopedia.com/share-prices/eden-innovations-ASX:EDE/
Egan Street Resources,ASX,https://www.stockopedia.com/share-prices/egan-street-resources-ASX:EGA/
Eildon Capital,ASX,https://www.stockopedia.com/share-prices/eildon-capital-ASX:EDC/
Elanor Investors,ASX,https://www.stockopedia.com/share-prices/elanor-investors-ASX:ENN/
